tpep_pickup_date,hour_pickup,count
2022-10-24,8,5053
2022-10-24,9,5283
2022-10-24,10,5555
2022-10-24,11,5836
2022-10-24,12,6477
2022-10-24,13,6364
2022-10-24,14,6775
2022-10-24,15,7180
2022-10-24,16,6871
2022-10-24,17,8492
2022-10-24,18,8317
2022-10-24,19,7118
2022-10-24,20,6106
2022-10-24,21,6044
2022-10-24,22,4709
2022-10-24,23,2278
2022-10-25,0,1840
2022-10-25,1,660
2022-10-25,2,322
2022-10-25,3,212
2022-10-25,4,301
2022-10-25,5,785
2022-10-25,6,1999
2022-10-25,7,4247
2022-10-25,8,5457
2022-10-25,9,5692
2022-10-25,10,5798
2022-10-25,11,5903
2022-10-25,12,6311
2022-10-25,13,6841
2022-10-25,14,7485
2022-10-25,15,7534
2022-10-25,16,7453
2022-10-25,17,8566
2022-10-25,18,9069
2022-10-25,19,8336
2022-10-25,20,7783
2022-10-25,21,7534
2022-10-25,22,6269
2022-10-25,23,3661
2022-10-26,0,2452
2022-10-26,1,1080
2022-10-26,2,537
2022-10-26,3,346
2022-10-26,4,315
2022-10-26,5,836
2022-10-26,6,2150
2022-10-26,7,4387
2022-10-26,8,5793
2022-10-26,9,5978
2022-10-26,10,6023
2022-10-26,11,6438
2022-10-26,12,6741
2022-10-26,13,6678
2022-10-26,14,7043
2022-10-26,15,7280
2022-10-26,16,7497
2022-10-26,17,8669
2022-10-26,18,9273
2022-10-26,19,8630
2022-10-26,20,7952
2022-10-26,21,7790
2022-10-26,22,6652
2022-10-26,23,4114
2022-10-27,0,2807
2022-10-27,1,1393
2022-10-27,2,761
2022-10-27,3,437
2022-10-27,4,404
2022-10-27,5,871
2022-10-27,6,2208
2022-10-27,7,4518
2022-10-27,8,5584
2022-10-27,9,6105
2022-10-27,10,6062
2022-10-27,11,6342
2022-10-27,12,6731
2022-10-27,13,6769
2022-10-27,14,7071
2022-10-27,15,7215
2022-10-27,16,7205
2022-10-27,17,8089
2022-10-27,18,8929
2022-10-27,19,8898
2022-10-27,20,8410
2022-10-27,21,8273
2022-10-27,22,7272
2022-10-27,23,4570
2022-10-28,0,4248
2022-10-28,1,2607
2022-10-28,2,1527
2022-10-28,3,917
2022-10-28,4,692
2022-10-28,5,875
2022-10-28,6,2080
2022-10-28,7,4013
2022-10-28,8,5013
2022-10-28,9,5393
2022-10-28,10,5865
2022-10-28,11,6032
2022-10-28,12,6253
2022-10-28,13,6181
2022-10-28,14,6920
2022-10-28,15,7058
2022-10-28,16,7180
2022-10-28,17,8281
2022-10-28,18,9117
2022-10-28,19,9153
2022-10-28,20,7824
2022-10-28,21,7515
2022-10-28,22,7651
2022-10-28,23,4917
2022-10-29,0,5842
2022-10-29,1,4947
2022-10-29,2,4071
2022-10-29,3,2956
2022-10-29,4,1632
2022-10-29,5,731
2022-10-29,6,1068
2022-10-29,7,1688
2022-10-29,8,2738
2022-10-29,9,4019
2022-10-29,10,5130
2022-10-29,11,5854
2022-10-29,12,6443
2022-10-29,13,6851
2022-10-29,14,6921
2022-10-29,15,7173
2022-10-29,16,7237
2022-10-29,17,7662
2022-10-29,18,8000
2022-10-29,19,7685
2022-10-29,20,7187
2022-10-29,21,7028
2022-10-29,22,7119
2022-10-30,0,5915
2022-10-30,1,5308
2022-10-30,2,4389
2022-10-30,3,3350
2022-10-30,4,2073
2022-10-30,5,952
2022-10-30,6,959
2022-10-30,7,1426
2022-10-30,8,2335
2022-10-30,9,3447
2022-10-30,10,4919
2022-10-30,11,5600
2022-10-30,12,6331
2022-10-30,13,6389
2022-10-30,14,6555
2022-10-30,15,6465
2022-10-30,16,6623
2022-10-30,17,6581
2022-10-30,18,6277
2022-10-30,19,5628
2022-10-30,20,5058
2022-10-30,21,4615
2022-10-30,22,3684
2022-10-30,23,2241
2022-10-31,0,1594
2022-10-31,1,896
2022-10-31,2,537
2022-10-31,3,335
2022-10-31,4,495
2022-10-31,5,745
2022-10-31,6,2025
2022-10-31,7,3855
2022-10-31,8,4768
2022-10-31,9,4977
2022-10-31,10,4876
2022-10-31,11,5010
2022-10-31,12,5077
2022-10-31,13,5688
2022-10-31,14,6359
2022-10-31,15,6758
2022-10-31,16,6828
2022-10-31,17,7328
2022-10-31,18,7115
2022-10-31,19,6343
2022-10-31,20,6231
2022-10-31,21,4845
2022-10-31,22,4015
2022-10-31,23,2605
2022-11-01,0,2056
2022-11-01,1,1285
2022-11-01,2,853
2022-11-01,3,589
2022-11-01,4,474
2022-11-01,5,824
2022-11-01,6,2105
2022-11-01,7,4138
2022-11-01,8,5195
2022-11-01,9,5754
2022-11-01,10,5810
2022-11-01,11,5855
2022-11-01,12,6334
2022-11-01,13,6494
2022-11-01,14,6866
2022-11-01,15,7101
2022-11-01,16,7224
2022-11-01,17,8176
2022-11-01,18,8957
2022-11-01,19,7985
2022-11-01,20,7326
2022-11-01,21,6913
2022-11-01,22,5973
2022-11-01,23,3180
2022-11-02,0,1918
2022-11-02,1,785
2022-11-02,2,428
2022-11-02,3,266
2022-11-02,4,280
2022-11-02,5,743
2022-11-02,6,2131
2022-11-02,7,4314
2022-11-02,8,5724
2022-11-02,9,5995
2022-11-02,10,6350
2022-11-02,11,6760
2022-11-02,12,6789
2022-11-02,13,6667
2022-11-02,14,7024
2022-11-02,15,7281
2022-11-02,16,7484
2022-11-02,17,8422
2022-11-02,18,9247
2022-11-02,19,8523
2022-11-02,20,7888
2022-11-02,21,7786
2022-11-02,22,6697
2022-11-02,23,3787
2022-11-03,0,2396
2022-11-03,1,1231
2022-11-03,2,638
2022-11-03,3,396
2022-11-03,4,367
2022-11-03,5,792
2022-11-03,6,2143
2022-11-03,7,4324
2022-11-03,8,5488
2022-11-03,9,5735
2022-11-03,10,6169
2022-11-03,11,6531
2022-11-03,12,6824
2022-11-03,13,6846
2022-11-03,14,7278
2022-11-03,15,7487
2022-11-03,16,7601
2022-11-03,17,8370
2022-11-03,18,9392
2022-11-03,19,8855
2022-11-03,20,8515
2022-11-03,21,8075
2022-11-03,22,7154
2022-11-03,23,4732
2022-11-04,0,4011
2022-11-04,1,2071
2022-11-04,2,1232
2022-11-04,3,676
2022-11-04,4,550
2022-11-04,5,886
2022-11-04,6,2030
2022-11-04,7,3907
2022-11-04,8,4939
2022-11-04,9,5283
2022-11-04,10,5735
2022-11-04,11,6070
2022-11-04,12,6460
2022-11-04,13,6498
2022-11-04,14,7180
2022-11-04,15,7378
2022-11-04,16,7198
2022-11-04,17,8352
2022-11-04,18,9421
2022-11-04,19,8896
2022-11-04,20,7416
2022-11-04,21,7549
2022-11-04,22,7559
2022-11-04,23,5034
2022-11-05,0,5729
2022-11-05,1,4653
2022-11-05,2,3538
2022-11-05,3,2305
2022-11-05,4,1143
2022-11-05,5,576
2022-11-05,6,970
2022-11-05,7,1865
2022-11-05,8,2989
2022-11-05,9,4357
2022-11-05,10,5724
2022-11-05,11,6604
2022-11-05,12,7303
2022-11-05,13,7613
2022-11-05,14,7689
2022-11-05,15,7704
2022-11-05,16,7618
2022-11-05,17,7838
2022-11-05,18,7906
2022-11-05,19,7965
2022-11-05,20,6872
2022-11-05,21,6597
2022-11-05,22,7009
2022-11-05,23,5226
2022-11-06,0,5826
2022-11-06,1,8178
2022-11-06,2,2465
2022-11-06,3,1507
2022-11-06,4,952
2022-11-06,5,1067
2022-11-06,6,1387
2022-11-06,7,1676
2022-11-06,8,2299
2022-11-06,9,3457
2022-11-06,10,4557
2022-11-06,11,5198
2022-11-06,12,5757
2022-11-06,13,6046
2022-11-06,14,5956
2022-11-06,15,6104
2022-11-06,16,6073
2022-11-06,17,5970
2022-11-06,18,5907
2022-11-06,19,5968
2022-11-06,20,5548
2022-11-06,21,5022
2022-11-06,22,3920
2022-11-06,23,2109
2022-11-07,0,1624
2022-11-07,1,675
2022-11-07,2,369
2022-11-07,3,304
2022-11-07,4,447
2022-11-07,5,917
2022-11-07,6,2307
2022-11-07,7,3889
2022-11-07,8,4838
2022-11-07,9,5329
2022-11-07,10,5646
2022-11-07,11,5789
2022-11-07,12,6161
2022-11-07,13,6247
2022-11-07,14,6745
2022-11-07,15,6969
2022-11-07,16,6820
2022-11-07,17,7613
2022-11-07,18,8058
2022-11-07,19,7337
2022-11-07,20,6522
2022-11-07,21,6242
2022-11-07,22,5265
2022-11-07,23,3075
2022-11-08,0,1747
2022-11-08,1,751
2022-11-08,2,361
2022-11-08,3,259
2022-11-08,4,342
2022-11-08,5,826
2022-11-08,6,2224
2022-11-08,7,4251
2022-11-08,8,5393
2022-11-08,9,5781
2022-11-08,10,5845
2022-11-08,11,6262
2022-11-08,12,6548
2022-11-08,13,6533
2022-11-08,14,7095
2022-11-08,15,7421
2022-11-08,16,7378
2022-11-08,17,8238
2022-11-08,18,9012
2022-11-08,19,8110
2022-11-08,20,7582
2022-11-08,21,7251
2022-11-08,22,6287
2022-11-08,23,3376
2022-11-09,0,2146
2022-11-09,1,944
2022-11-09,2,502
2022-11-09,3,320
2022-11-09,4,332
2022-11-09,5,751
2022-11-09,6,2309
2022-11-09,7,4479
2022-11-09,8,5887
2022-11-09,9,5982
2022-11-09,10,6090
2022-11-09,11,6408
2022-11-09,12,6705
2022-11-09,13,6855
2022-11-09,14,8039
2022-11-09,15,7725
2022-11-09,16,7445
2022-11-09,17,8372
2022-11-09,18,9261
2022-11-09,19,8355
2022-11-09,20,7699
2022-11-09,21,7945
2022-11-09,22,6799
2022-11-09,23,3945
2022-11-10,0,2653
2022-11-10,1,1240
2022-11-10,2,707
2022-11-10,3,409
2022-11-10,4,380
2022-11-10,5,770
2022-11-10,6,2295
2022-11-10,7,4444
2022-11-10,8,5621
2022-11-10,9,6122
2022-11-10,10,6291
2022-11-10,11,6610
2022-11-10,12,6987
2022-11-10,13,7105
2022-11-10,14,7550
2022-11-10,15,7410
2022-11-10,16,7159
2022-11-10,17,8020
2022-11-10,18,9098
2022-11-10,19,8814
2022-11-10,20,8049
2022-11-10,21,8170
2022-11-10,22,7439
2022-11-10,23,4675
2022-11-11,0,4405
2022-11-11,1,2655
2022-11-11,2,1588
2022-11-11,3,880
2022-11-11,4,692
2022-11-11,5,894
2022-11-11,6,1828
2022-11-11,7,3458
2022-11-11,8,4580
2022-11-11,9,5321
2022-11-11,10,5881
2022-11-11,11,5961
2022-11-11,12,5743
2022-11-11,14,5808
2022-11-11,15,5799
2022-11-11,16,5892
2022-11-11,17,6875
2022-11-11,18,7804
2022-11-11,19,7156
2022-11-11,20,5943
2022-11-11,21,6275
2022-11-11,22,6866
2022-11-11,23,5207
2022-11-12,0,5726
2022-11-12,1,4406
2022-11-12,2,3334
2022-11-12,3,2248
2022-11-12,4,1037
2022-11-12,5,580
2022-11-12,6,1063
2022-11-12,7,1610
2022-11-12,8,2903
2022-11-12,9,4453
2022-11-12,10,5691
2022-11-12,11,6695
2022-11-12,12,7268
2022-11-12,13,7504
2022-11-12,14,7586
2022-11-12,15,7801
2022-11-12,16,7786
2022-11-12,17,8136
2022-11-12,18,8258
2022-11-12,19,7923
2022-11-12,20,6781
2022-11-12,21,7034
2022-11-12,22,7217
2022-11-12,23,5237
2022-11-13,0,5857
2022-11-13,1,5178
2022-11-13,2,3962
2022-11-13,3,2773
2022-11-13,4,1640
2022-11-13,5,799
2022-11-13,6,1133
2022-11-13,7,1660
2022-11-13,8,2685
2022-11-13,9,4203
2022-11-13,10,5508
2022-11-13,11,6267
2022-11-13,12,6805
2022-11-13,13,6962
2022-11-13,14,7136
2022-11-13,15,6881
2022-11-13,16,6589
2022-11-13,17,6977
2022-11-13,18,6716
2022-11-13,19,6213
2022-11-13,20,5476
2022-11-13,21,4937
2022-11-13,22,4169
2022-11-13,23,2198
2022-11-14,0,1087
2022-11-14,1,577
2022-11-14,2,339
2022-11-14,3,236
2022-11-14,4,304
2022-11-14,5,617
2022-11-14,6,1513
2022-11-14,7,2814
2022-11-14,8,3644
2022-11-14,9,3923
2022-11-14,10,4035
2022-11-14,11,4158
2022-11-14,12,4494
2022-11-14,13,4461
2022-11-14,14,4981
2022-11-14,15,5204
2022-11-14,16,4865
2022-11-14,17,5620
2022-11-14,18,6106
2022-11-14,19,5492
2022-11-14,20,4868
2022-11-14,21,4765
2022-11-14,22,3839
2022-11-14,23,2117
2022-11-15,0,1164
2022-11-15,1,523
2022-11-15,2,254
2022-11-15,3,175
2022-11-15,4,205
2022-11-15,5,529
2022-11-15,6,1479
2022-11-15,7,3152
2022-11-15,8,4082
2022-11-15,9,4369
2022-11-15,10,4330
2022-11-15,11,4535
2022-11-15,12,4756
2022-11-15,13,4954
2022-11-15,14,5238
2022-11-15,15,5359
2022-11-15,16,5202
2022-11-15,17,5792
2022-11-15,18,6710
2022-11-15,19,6414
2022-11-15,20,6146
2022-11-15,21,5667
2022-11-15,22,4664
2022-11-15,23,2560
2022-11-16,0,1542
2022-11-16,1,682
2022-11-16,2,358
2022-11-16,3,216
2022-11-16,4,239
2022-11-16,5,545
2022-11-16,6,1613
2022-11-16,7,3413
2022-11-16,8,4174
2022-11-16,9,4309
2022-11-16,10,4261
2022-11-16,11,4391
2022-11-16,12,4747
2022-11-16,13,4915
2022-11-16,14,5198
2022-11-16,15,5343
2022-11-16,16,4988
2022-11-16,17,5755
2022-11-16,18,6291
2022-11-16,19,6522
2022-11-16,20,6073
2022-11-16,21,5889
2022-11-16,22,5152
2022-11-16,23,3217
2022-11-17,0,2184
2022-11-17,1,1053
2022-11-17,2,521
2022-11-17,3,307
2022-11-17,4,345
2022-11-17,5,567
2022-11-17,6,1611
2022-11-17,7,3145
2022-11-17,8,3957
2022-11-17,9,4249
2022-11-17,10,4548
2022-11-17,11,4709
2022-11-17,12,4752
2022-11-17,13,4890
2022-11-17,14,5099
2022-11-17,15,5137
2022-11-17,16,4887
2022-11-17,17,5749
2022-11-17,18,6536
2022-11-17,19,6373
2022-11-17,21,6126
2022-11-17,22,5523
2022-11-17,23,3441
2022-11-18,0,3012
2022-11-18,1,1679
2022-11-18,2,880
2022-11-18,3,556
2022-11-18,4,478
2022-11-18,5,651
2022-11-18,6,1420
2022-11-18,7,2830
2022-11-18,8,3641
2022-11-18,9,4052
2022-11-18,10,4357
2022-11-18,11,4430
2022-11-18,12,4476
2022-11-18,13,4587
2022-11-18,14,5100
2022-11-18,15,4956
2022-11-18,16,4857
2022-11-18,17,5840
2022-11-18,18,6634
2022-11-18,19,6786
2022-11-18,20,5695
2022-11-18,21,5465
2022-11-18,22,5569
2022-11-18,23,4014
2022-11-19,0,4366
2022-11-19,2,2649
2022-11-19,3,1687
2022-11-19,4,969
2022-11-19,5,463
2022-11-19,6,874
2022-11-19,7,1165
2022-11-19,8,2126
2022-11-19,9,3316
2022-11-19,10,4208
2022-11-19,11,4699
2022-11-19,12,5210
2022-11-19,13,5380
2022-11-19,14,5195
2022-11-19,15,5518
2022-11-19,16,5235
2022-11-19,17,5538
2022-11-19,18,5734
2022-11-19,19,5955
2022-11-19,20,4835
2022-11-19,21,4918
2022-11-19,22,5207
2022-11-19,23,3948
2022-11-20,0,4216
2022-11-20,1,3383
2022-11-20,2,2624
2022-11-20,3,1805
2022-11-20,4,1002
2022-11-20,5,465
2022-11-20,6,733
2022-11-20,7,1204
2022-11-20,8,1748
2022-11-20,9,2854
2022-11-20,10,4274
2022-11-20,11,4889
2022-11-20,12,5040
2022-11-20,13,5046
2022-11-20,14,5204
2022-11-20,15,5150
2022-11-20,16,4930
2022-11-20,17,4932
2022-11-20,18,4836
2022-11-20,19,4468
2022-11-20,20,3728
2022-11-20,21,3399
2022-11-20,22,2759
2022-11-20,23,1522
2022-11-21,0,1488
2022-11-21,1,811
2022-11-21,2,363
2022-11-21,3,271
2022-11-21,4,372
2022-11-21,5,711
2022-11-21,6,1993
2022-11-21,7,3804
2022-11-21,8,4862
2022-11-21,9,5362
2022-11-21,10,5662
2022-11-21,11,5976
2022-11-21,12,6270
2022-11-21,13,6352
2022-11-21,14,6884
2022-11-21,15,7112
2022-11-21,16,7050
2022-11-21,17,7526
2022-11-21,18,7809
2022-11-21,19,6946
2022-11-21,20,5640
2022-11-21,21,5400
2022-11-21,22,4506
2022-11-21,23,2421
2022-11-22,0,1494
2022-11-22,1,747
2022-11-22,2,421
2022-11-22,3,234
2022-11-22,4,394
2022-11-22,5,783
2022-11-22,6,1988
2022-11-22,7,3910
2022-11-22,8,5104
2022-11-22,9,5782
2022-11-22,10,6080
2022-11-22,11,6178
2022-11-22,12,6751
2022-11-22,13,7035
2022-11-22,14,7480
2022-11-22,15,7570
2022-11-22,16,6973
2022-11-22,17,7417
2022-11-22,18,7737
2022-11-22,19,7005
2022-11-22,20,5939
2022-11-22,21,5824
2022-11-22,22,5120
2022-11-22,23,3057
2022-11-23,0,2170
2022-11-23,1,1141
2022-11-23,2,604
2022-11-23,3,400
2022-11-23,4,545
2022-11-23,5,757
2022-11-23,6,1783
2022-11-23,7,3015
2022-11-23,8,4166
2022-11-23,9,5002
2022-11-23,10,5762
2022-11-23,11,6284
2022-11-23,12,6564
2022-11-23,13,6910
2022-11-23,14,6901
2022-11-23,15,7179
2022-11-23,16,7022
2022-11-23,17,6727
2022-11-23,18,6705
2022-11-23,19,6079
2022-11-23,20,4902
2022-11-23,21,4866
2022-11-23,22,4453
2022-11-23,23,3077
2022-11-24,0,2553
2022-11-24,1,1680
2022-11-24,2,1191
2022-11-24,3,826
2022-11-24,4,719
2022-11-24,5,621
2022-11-24,6,1080
2022-11-24,7,1517
2022-11-24,8,1968
2022-11-24,9,2427
2022-11-24,10,2872
2022-11-24,11,3546
2022-11-24,12,4217
2022-11-24,13,4430
2022-11-24,14,4656
2022-11-24,15,4904
2022-11-24,16,4602
2022-11-24,17,4039
2022-11-24,18,3784
2022-11-24,19,4090
2022-11-24,20,3991
2022-11-24,21,3929
2022-11-24,22,3331
2022-11-24,23,1931
2022-11-25,0,1269
2022-11-25,1,757
2022-11-25,2,437
2022-11-25,3,284
2022-11-25,4,244
2022-11-25,5,371
2022-11-25,6,826
2022-11-25,7,1334
2022-11-25,8,2016
2022-11-25,9,3076
2022-11-25,10,4075
2022-11-25,11,4736
2022-11-25,12,5367
2022-11-25,13,5935
2022-11-25,14,5744
2022-11-25,15,6315
2022-11-25,16,6494
2022-11-25,17,6253
2022-11-25,18,6256
2022-11-25,19,5802
2022-11-25,20,4759
2022-11-25,21,4869
2022-11-25,22,4817
2022-11-25,23,3480
2022-11-26,0,2727
2022-11-26,1,1997
2022-11-26,2,1428
2022-11-26,3,1088
2022-11-26,4,685
2022-11-26,5,399
2022-11-26,6,818
2022-11-26,7,1233
2022-11-26,8,1927
2022-11-26,9,3426
2022-11-26,10,4462
2022-11-26,11,5320
2022-11-26,12,5990
2022-11-26,13,6625
2022-11-26,14,6539
2022-11-26,15,6768
2022-11-26,16,6786
2022-11-26,17,6679
2022-11-26,18,6431
2022-11-26,19,6344
2022-11-26,20,5557
2022-11-26,21,5226
2022-11-26,22,5571
2022-11-26,23,3856
2022-11-27,0,3654
2022-11-27,1,2924
2022-11-27,2,2213
2022-11-27,3,1635
2022-11-27,4,1003
2022-11-27,5,517
2022-11-27,6,851
2022-11-27,7,1370
2022-11-27,8,1984
2022-11-27,9,3109
2022-11-27,10,4249
2022-11-27,11,4909
2022-11-27,12,6395
2022-11-27,13,6511
2022-11-27,14,7135
2022-11-27,15,6117
2022-11-27,16,5302
2022-11-27,17,5472
2022-11-27,18,5476
2022-11-27,19,4824
2022-11-27,20,4440
2022-11-27,21,3816
2022-11-27,22,3145
2022-11-27,23,1772
2022-11-28,0,1864
2022-11-28,1,1006
2022-11-28,2,487
2022-11-28,3,269
2022-11-28,4,306
2022-11-28,5,745
2022-11-28,6,1933
2022-11-28,7,3939
2022-11-28,8,4914
2022-11-28,9,5363
2022-11-28,10,5361
2022-11-28,11,5551
2022-11-28,12,6124
2022-11-28,13,6144
2022-11-28,14,6627
2022-11-28,15,6757
2022-11-28,16,6483
2022-11-28,17,7318
2022-11-28,18,7570
2022-11-28,19,6818
2022-11-28,20,5698
2022-11-28,21,5378
2022-11-28,22,4475
2022-11-28,23,2562
2022-11-29,0,1723
2022-11-29,1,691
2022-11-29,2,292
2022-11-29,3,219
2022-11-29,4,275
2022-11-29,5,721
2022-11-29,6,2093
2022-11-29,7,4359
2022-11-29,8,5639
2022-11-29,9,5985
2022-11-29,10,5914
2022-11-29,11,6057
2022-11-29,12,6686
2022-11-29,13,6869
2022-11-29,14,7172
2022-11-29,15,7174
2022-11-29,16,7179
2022-11-29,17,8088
2022-11-29,18,8771
2022-11-29,19,7755
2022-11-29,20,7006
2022-11-29,21,6878
2022-11-29,22,5799
2022-11-29,23,3154
2022-11-30,0,2014
2022-11-30,1,1001
2022-11-30,2,468
2022-11-30,3,333
2022-11-30,4,352
2022-11-30,5,756
2022-11-30,6,2055
2022-11-30,7,4247
2022-11-30,8,5703
2022-11-30,9,6171
2022-11-30,10,6132
2022-11-30,11,6694
2022-11-30,12,6495
2022-11-30,13,6409
2022-11-30,14,6302
2022-11-30,15,6670
2022-11-30,16,6398
2022-11-30,17,7228
2022-11-30,18,7687
2022-11-30,19,7264
2022-11-30,20,6886
2022-11-30,21,7013
2022-11-30,22,6368
2022-11-30,23,3759
2022-12-01,0,2750
2022-12-01,1,1259
2022-12-01,2,667
2022-12-01,3,425
2022-12-01,4,386
2022-12-01,5,712
2022-12-01,6,2142
2022-12-01,7,4527
2022-12-01,8,5763
2022-12-01,9,6085
2022-12-01,10,6567
2022-12-01,11,6553
2022-12-01,12,7028
2022-12-01,13,6833
2022-12-01,14,7364
2022-12-01,15,7535
2022-12-01,16,7146
2022-12-01,17,7868
2022-12-01,18,8988
2022-12-01,19,8152
2022-12-01,20,7632
2022-12-01,21,7813
2022-12-01,22,7152
2022-12-01,23,4595
2022-12-02,0,4070
2022-12-02,1,2334
2022-12-02,2,1324
2022-12-02,3,720
2022-12-02,4,596
2022-12-02,5,786
2022-12-02,6,1957
2022-12-02,7,3914
2022-12-02,8,5033
2022-12-02,9,5712
2022-12-02,10,5966
2022-12-02,11,6306
2022-12-02,12,6459
2022-12-02,13,6624
2022-12-02,14,6961
2022-12-02,15,7378
2022-12-02,16,7350
2022-12-02,17,8408
2022-12-02,18,9023
2022-12-02,20,7082
2022-12-02,21,7056
2022-12-02,22,7110
2022-12-02,23,5090
2022-12-03,0,5756
2022-12-03,1,4545
2022-12-03,2,3346
2022-12-03,3,2188
2022-12-03,4,1083
2022-12-03,5,513
2022-12-03,6,995
2022-12-03,7,1726
2022-12-03,8,3145
2022-12-03,9,5508
2022-12-03,10,6407
2022-12-03,11,6918
2022-12-03,12,7581
2022-12-03,13,7207
2022-12-03,14,6982
2022-12-03,15,7319
2022-12-03,16,7227
2022-12-03,17,7731
2022-12-03,18,7567
2022-12-03,19,7612
2022-12-03,20,6662
2022-12-03,21,6615
2022-12-03,22,6909
2022-12-03,23,4947
2022-12-04,0,5999
2022-12-04,1,4845
2022-12-04,2,3665
2022-12-04,3,2621
2022-12-04,4,1277
2022-12-04,5,636
2022-12-04,6,968
2022-12-04,7,1468
2022-12-04,8,2449
2022-12-04,9,4145
2022-12-04,10,5593
2022-12-04,11,6419
2022-12-04,12,6923
2022-12-04,13,6880
2022-12-04,14,7021
2022-12-04,15,6800
2022-12-04,16,6566
2022-12-04,17,6370
2022-12-04,18,6308
2022-12-04,19,5953
2022-12-04,21,5097
2022-12-04,22,4085
2022-12-04,23,2178
2022-12-05,0,1519
2022-12-05,1,654
2022-12-05,2,403
2022-12-05,3,331
2022-12-05,4,327
2022-12-05,5,805
2022-12-05,6,2073
2022-12-05,7,3928
2022-12-05,8,5277
2022-12-05,9,5979
2022-12-05,10,6172
2022-12-05,11,6056
2022-12-05,12,6271
2022-12-05,13,6339
2022-12-05,14,6964
2022-12-05,15,6969
2022-12-05,16,6835
2022-12-05,17,7837
2022-12-05,18,8167
2022-12-05,19,7288
2022-12-05,20,6502
2022-12-05,21,6311
2022-12-05,22,5219
2022-12-05,23,2772
2022-12-06,0,1808
2022-12-06,1,727
2022-12-06,2,393
2022-12-06,3,227
2022-12-06,4,269
2022-12-06,5,722
2022-12-06,6,1987
2022-12-06,7,4399
2022-12-06,8,5712
2022-12-06,9,6022
2022-12-06,10,6001
2022-12-06,11,6271
2022-12-06,12,6594
2022-12-06,13,6659
2022-12-06,14,6702
2022-12-06,15,6844
2022-12-06,16,6623
2022-12-06,17,7599
2022-12-06,18,8129
2022-12-06,19,7896
2022-12-06,20,7738
2022-12-06,21,7329
2022-12-06,22,6149
2022-12-06,23,3594
2022-12-07,0,2510
2022-12-07,1,991
2022-12-07,2,504
2022-12-07,3,333
2022-12-07,4,348
2022-12-07,5,846
2022-12-07,6,2265
2022-12-07,7,4359
2022-12-07,8,5587
2022-12-07,9,5907
2022-12-07,10,6015
2022-12-07,11,6425
2022-12-07,12,6485
2022-12-07,13,6478
2022-12-07,14,6807
2022-12-07,15,6782
2022-12-07,16,6728
2022-12-07,17,7986
2022-12-07,18,8415
2022-12-07,19,8304
2022-12-07,20,7736
2022-12-07,21,7868
2022-12-07,22,6974
2022-12-07,23,4542
2022-12-08,0,3576
2022-12-08,1,1924
2022-12-08,2,1013
2022-12-08,3,519
2022-12-08,4,430
2022-12-08,5,803
2022-12-08,6,2260
2022-12-08,7,4726
2022-12-08,8,5827
2022-12-08,9,6029
2022-12-08,10,6229
2022-12-08,11,6410
2022-12-08,12,6759
2022-12-08,13,6677
2022-12-08,14,7190
2022-12-08,15,7195
2022-12-08,16,6567
2022-12-08,17,7450
2022-12-08,18,8546
2022-12-08,19,8505
2022-12-08,20,8287
2022-12-08,21,8115
2022-12-08,22,7946
2022-12-08,23,5278
2022-12-09,0,5020
2022-12-09,1,3190
2022-12-09,2,1862
2022-12-09,3,958
2022-12-09,4,698
2022-12-09,5,866
2022-12-09,6,2066
2022-12-09,7,4037
2022-12-09,8,5222
2022-12-09,9,5647
2022-12-09,10,6269
2022-12-09,11,6401
2022-12-09,12,6415
2022-12-09,13,6647
2022-12-09,14,7218
2022-12-09,15,7184
2022-12-09,16,6979
2022-12-09,17,8184
2022-12-09,18,8900
2022-12-09,19,8635
2022-12-09,20,7746
2022-12-09,21,7685
2022-12-09,22,7499
2022-12-09,23,5145
2022-12-10,0,6001
2022-12-10,1,4757
2022-12-10,2,3678
2022-12-10,3,2464
2022-12-10,4,1230
2022-12-10,5,540
2022-12-10,6,1062
2022-12-10,7,1631
2022-12-10,8,2771
2022-12-10,9,4569
2022-12-10,10,6091
2022-12-10,11,6941
2022-12-10,12,7559
2022-12-10,13,7888
2022-12-10,14,7720
2022-12-10,15,7300
2022-12-10,16,7076
2022-12-10,17,6920
2022-12-10,18,7276
2022-12-10,19,7272
2022-12-10,20,6790
2022-12-10,21,6545
2022-12-10,22,7036
2022-12-10,23,4690
2022-12-11,0,5630
2022-12-11,1,4652
2022-12-11,2,3691
2022-12-11,3,2510
2022-12-11,4,1369
2022-12-11,5,743
2022-12-11,6,1049
2022-12-11,7,1499
2022-12-11,8,2446
2022-12-11,9,3821
2022-12-11,10,5894
2022-12-11,11,6562
2022-12-11,12,7071
2022-12-11,13,7012
2022-12-11,14,6635
2022-12-11,15,6527
2022-12-11,16,5932
2022-12-11,17,6322
2022-12-11,18,5994
2022-12-11,19,5658
2022-12-11,20,4851
2022-12-11,21,4326
2022-12-11,22,3539
2022-12-11,23,2063
2022-12-12,0,1386
2022-12-12,1,718
2022-12-12,2,385
2022-12-12,3,308
2022-12-12,4,454
2022-12-12,5,734
2022-12-12,6,2105
2022-12-12,7,3920
2022-12-12,8,5117
2022-12-12,9,5200
2022-12-12,10,5639
2022-12-12,11,5797
2022-12-12,12,6152
2022-12-12,13,6364
2022-12-12,14,6720
2022-12-12,15,7005
2022-12-12,16,6699
